title,link,saleprice,reviews
"Lenovo E41-45 Laptop (AMD A6-9225/4GB DDR4 Ram/1TB HDD/14.0 inch HD/Windows 10/Integrated Graphics) 82BF001EIH (Black, 2.2 Kg)",/Lenovo-E41-45-Integrated-Graphics-82BF001EIH/dp/B09B411RYW/ref=sr_1_45?dchild=1&keywords=laptops&qid=1629896588&sr=8-45,0,0
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i7, 4GB RAM, 256GB SSD, Windows 10), ZED AIR CX7",/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRMHZ8J/ref=sr_1_46?dchild=1&keywords=laptops&qid=1629896588&sr=8-46,"34,990",3.7 out of 5 stars
"Dell Inspiron 3505 15.6"" FHD Display Laptop (Ryzen 3 -3250U / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MS Office / Accent Black) D560361WIN9B",/Dell-Inspiron-3505-Integrated-D560361WIN9B/dp/B097SZZ4TV/ref=sr_1_47?dchild=1&keywords=laptops&qid=1629896588&sr=8-47,"38,190",5.0 out of 5 stars
"HP 15 (2021) Thin & Light 11th Gen Core i3 Laptop, 8 GB RAM, 1TB HDD, M.2 Slot, 15.6-inch (39.62 cms) FHD Screen, Windows 10, MS Office, (15s-dy3001TU)",/HP-Laptop-15-6-inch-Windows-15s-dy3001TU/dp/B08XY3843B/ref=sr_1_48?dchild=1&keywords=laptops&qid=1629896588&sr=8-48,"40,990",3.9 out of 5 stars
"Lenovo V15 (2021) Intel Core i3 10th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/ 256GB SSD/ Windows 10 Home/ Iron Grey/ 1.85 kg), 82C500XXIH",/Lenovo-Intel-Laptop-Windows-82C500XXIH/dp/B0979M4T4X/ref=sr_1_49?dchild=1&keywords=laptops&qid=1629896588&sr=8-49,"36,190",4.0 out of 5 stars
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.6-inch Kg), X415JA-EK501T",/ASUS-VivoBook-i5-1035G1-Integrated-X415JA-EK501T/dp/B08PQW6W1L/ref=sr_1_50?dchild=1&keywords=laptops&qid=1629896588&sr=8-50,"45,990",3.9 out of 5 stars
"HP 14 11th Gen Intel Core i5 Processor 14-inch(35.6 cm) FHD Laptop (8GB/512GB/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-dr2016tu",/HP-Processor-14-inch-Windows-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_51?dchild=1&keywords=laptops&qid=1629896588&sr=8-51,"58,490",4.2 out of 5 stars
"Lenovo IdeaPad Gaming 3 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/M100 Mouse/Onyx Black/2.2Kg), 81Y400V9IN",/Lenovo-IdeaPad-Gaming-15-6-inch-81Y400V9IN/dp/B08QYPQFRD/ref=sr_1_52?dchild=1&keywords=laptops&qid=1629896588&sr=8-52,"61,990",4.2 out of 5 stars
"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03119691VWTICP6EEW4M&url=%2FHP-Processor-15-6-inch-Graphics-15s-dr3500TX%2Fdp%2FB0928T6QM3%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896588%26sr%3D8-53-spons%26psc%3D1&qualifier=1629896588&id=3716543711022709&widgetName=sp_btf,"64,490",4.1 out of 5 stars
"HP Pavilion 11th Gen Intel Core i5 Processor 14"" (35.56cms) FHD Laptop with Alexa Built-in (16GB/512GB SSD/Win 10/MS Office/2GB NVIDIA MX450 Graphics/Natural Silver/1.41 Kg), 14-dv0084TX",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A031236928QWUQ197ZZJW&url=%2FHP-Pavilion-Processor-35-56cms-14-dv0084TX%2Fdp%2FB08XMLV2HK%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896588%26sr%3D8-54-spons%26psc%3D1&qualifier=1629896588&id=3716543711022709&widgetName=sp_btf,"71,490",4.3 out of 5 stars
"Lenovo Legion Y540 9th Gen Intel Core i5-9300HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB + 256GB SSD/Windows 10/MS Office 2019/NVIDIA GTX 1650 4GB/Raven Black/2.3Kg), 81SY00UAIN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07346572CWEAD5FY9EQ2&url=%2FLenovo-i5-9300HF-39-63cm-Windows-81SY00UAIN%2Fdp%2FB094XL5V92%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-49-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_atf_next,"62,990",4.2 out of 5 stars
"ASUS ZenBook 14 (2020) Intel Core i5-1135G7 11th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB RAM/512GB NVMe SSD/Windows 10/MS Office 2019/Intel Iris Xᵉ Graphics/Pine Grey/1.17 kg), UX425EA-BM501TS",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A03192692D96MUECYEODQ&url=%2FASUS-ZenBook-i5-1135G7-Graphics-UX425EA-BM501TS%2Fdp%2FB08M4SQ83T%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-50-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_atf_next,"71,990",4.4 out of 5 stars
"HP 255 G8 Laptop 3K9U2PA (AMD Ryzen 3-3300/4GB Ram/ 512 GB SSD/ 15.6"" Inch HD/ Windows 10 Home / Dark Ash Black / 1 Year Warranty)",/HP-Laptop-3K9U2PA-Windows-Warranty/dp/B095KJN2TT/ref=sr_1_51?dchild=1&keywords=laptops&qid=1629896594&sr=8-51,"38,600",4.4 out of 5 stars
"ASUS VivoBook Ultra K14 Intel Core i5-1135G7 14-inch FHD IPS Thin&Light Laptop(16GB RAM/512GB NVMe SSD/Win. 10/MSOffice H&S 2019/1 Yr.McAfee/Intel Iris Xe Graphics/Black/1 Yr./1.4 kg),K413EA-EB522TS",/ASUS-VivoBook-i5-1135G7-Yr-McAfee-K413EA-EB522TS/dp/B09CD3L6CQ/ref=sr_1_52?dchild=1&keywords=laptops&qid=1629896594&sr=8-52,0,0
"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, 8 GB RAM, 512GB SSD, 15.6-inch (39.62 cms) FHD Screen, Windows 10, MS Office, Built-in Alexa (15s-fq2535TU)",/HP-Laptop-15-6-inch-Windows-15s-fq2535TU/dp/B08XNYN5QV/ref=sr_1_53?dchild=1&keywords=laptops&qid=1629896594&sr=8-53,"58,999",4.2 out of 5 stars
"ASUS 15, Intel Core i3-1005G1 10th Gen, 15-Inch (39.62 cms) HD Thin and Light Laptop (4GB RAM/1TB HDD/Windows 10 Professional /Integrated/Slate Grey/1.8 kg), P1511CJA-BR913",/ASUS-i3-1005G1-Professional-Integrated-P1511CJA-BR913/dp/B09BRCZ4Q3/ref=sr_1_54?dchild=1&keywords=laptops&qid=1629896594&sr=8-54,0,0
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i7, 8 GB RAM, 512GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1040TU)",/HP-Pavilion-Touchscreen-Convertible-14-dw1040TU/dp/B08R843NHL/ref=sr_1_55?dchild=1&keywords=laptops&qid=1629896594&sr=8-55,0,0
"Lenovo IdeaPad Slim 3 AMD 3020e 15.6"" (39.63cm) HD Thin & Light Laptop (4GB/1TB HDD/Windows 10/AMD Radeon Graphics/2 Year Warranty/Platinum Grey/1.85Kg), 81W100HHIN",/Lenovo-Ideapad-Laptop-Windows-81W100HHIN/dp/B08G5M5WTG/ref=sr_1_56?dchild=1&keywords=laptops&qid=1629896594&sr=8-56,0,0
"HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 14-inch(35.5 cm) FHD Screen, Windows 10, MS Office (14s-dr2015TU)",/HP-Laptop-14-inch-Windows-14s-dr2015TU/dp/B093L3TV59/ref=sr_1_57?dchild=1&keywords=laptops&qid=1629896594&sr=8-57,"46,490",4.1 out of 5 stars
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/144 Hz/Win10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk1148TX",/HP-Pavilion-Processor-15-6-inch-15-dk1148TX/dp/B091FJ5WPQ/ref=sr_1_58?dchild=1&keywords=laptops&qid=1629896594&sr=8-58,"66,990",4.3 out of 5 stars
"Dell Inspiron 5406 11th Gen 14"" (35.56cms) FHD 2in1 Laptop( i3-1115G4 / 4GB / 256 SSD /Integrated Graphics/ Win 10/MS Office 19/ Active Pen/Platinum Silver),D560365WIN9S",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A031304949048BSLP8H5&url=%2FDell-Inspiron-i3-1115G4-Integrated-D560365WIN9S%2Fdp%2FB08MPVWYBQ%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-59-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_mtf,"55,000",3.8 out of 5 stars
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop with Alexa Built-in(i3-1115G4/8GB/1TB HDD/M.2 Slot/Win 10/MS Office/Natural Silver/1.76 Kg), 15s-du3038TU",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03144331WA1C21WLPWI5&url=%2FHP-Processor-39-62cms-i3-1115G4-15s-du3038TU%2Fdp%2FB08S3MGDS3%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-60-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_mtf,"41,990",3.5 out of 5 stars
"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX",/HP-Processor-15-6-inch-Graphics-15s-dr3500TX/dp/B0928T6QM3/ref=sr_1_61?dchild=1&keywords=laptops&qid=1629896594&sr=8-61,"64,490",4.1 out of 5 stars
"(Renewed) HP Probook Laptop 650g1 Intel Core i5 - 4300m Processor, 8 GB Ram & 512 GB ssd, Win10, 15.6 Inches Notebook Computer with Numeric Keypad",/Renewed-HP-Probook-Laptop-650g1/dp/B08J7RSKW8/ref=sr_1_62?dchild=1&keywords=laptops&qid=1629896594&sr=8-62,"34,990",3.9 out of 5 stars
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 8 GB Ram & 512 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",/Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNR2DL5/ref=sr_1_63?dchild=1&keywords=laptops&qid=1629896594&sr=8-63,0,0
"ASUS Vivobook X509FA-BQ321T i3-10110U//8G/1T/TRANSPERANT SILVER/15.6"" FHD v_IPS/1Y International Warranty + McAfee//Finger Print/",/ASUS-X509FA-BQ321T-i3-10110U-TRANSPERANT-International/dp/B09CDGQ4GS/ref=sr_1_64?dchild=1&keywords=laptops&qid=1629896594&sr=8-64,0,0
HP 250 G8 Notebook PC (3D4T7PA) CORE I3-1005G1/4 DDR4 Ram / 512GB SSD/Windows 10/15.6 inch HD/Intel UHD Graphics /NO ODD/1 Year ONSITE,/HP-250-G8-Notebook-3D4T7PA/dp/B0966TPMRP/ref=sr_1_65?dchild=1&keywords=laptops&qid=1629896594&sr=8-65,"39,490",4.1 out of 5 stars
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 128 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",/Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNQWN4X/ref=sr_1_66?dchild=1&keywords=laptops&qid=1629896594&sr=8-66,"14,990",4.3 out of 5 stars
"HP 245 G8 AMD Ryzen 3 - 3300U 14 inch (35.56 cms) Laptop (4GB RAM/1TB HDD/Windows 10 /Radeon Vega 8 Graphics/NO ODD) 366C9PA (1.52kg,Dark ash Silver) 2021 Model",/HP-245-G8-AMD-Ryzen/dp/B092HMYLLN/ref=sr_1_67?dchild=1&keywords=laptops&qid=1629896594&sr=8-67,"33,904",3.4 out of 5 stars
"HP 245 G8 Laptop 366C6PA (AMD Ryzen 3-3250U/4GB Ram/ 1TB HDD/ 14"" Inch HD/ DOS / Dark Ash Black)",/HP-Laptop-366C6PA-Ryzen-3-3250U/dp/B095K6FZRF/ref=sr_1_68?dchild=1&keywords=laptops&qid=1629896594&sr=8-68,"31,063",3.2 out of 5 stars
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop (8GB/256GB SSD/Win 10/MS Office/Integrated Graphics/Jet Black/1.69 Kg), 15s-fq2075TU",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A031427721N2WH4RIDES8&url=%2FHP-Processor-39-62cms-Integrated-15s-fq2075TU%2Fdp%2FB08XNXJDVX%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-69-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_btf,"40,990",4.0 out of 5 stars
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch (39.6 cm) FHD 120Hz IPS Gaming Laptop (8GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017UIN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A02818201VRMR4T3FCEPY&url=%2FLenovo-IdeaPad-15-6-inch-Windows-81Y4017UIN%2Fdp%2FB094XF92HG%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896594%26sr%3D8-70-spons%26psc%3D1&qualifier=1629896594&id=1743766522475941&widgetName=sp_btf,"61,985",3.7 out of 5 stars
"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/4GB/1TB HDD+256GB SSD/Windows 10 Home + MS Office/Intel HD Graphics),Black",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A087506929O77ITQIY8RW&url=%2FDell-Inspiron-3501-15-6-inch-i5-1135G7%2Fdp%2FB08QN1RFSS%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-65-spons%26psc%3D1%26smid%3DA2W4R6KXCY4TRS&qualifier=1629896600&id=3907747580011621&widgetName=sp_atf_next,"58,090",4.2 out of 5 stars
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/144 Hz/Win10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk1148TX",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05772172OV0RMCMDIN6E&url=%2FHP-Pavilion-Processor-15-6-inch-15-dk1148TX%2Fdp%2FB091FJ5WPQ%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-66-spons%26psc%3D1&qualifier=1629896600&id=3907747580011621&widgetName=sp_atf_next,"66,990",4.3 out of 5 stars
Dell Vostro 3401 14 inch (35.5 cm) FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE,/Dell-i3-1115G4-Integrated-Graphics-D552175WIN9BE/dp/B08X4P6V2M/ref=sr_1_67?dchild=1&keywords=laptops&qid=1629896600&sr=8-67,"39,590",3.8 out of 5 stars
"Lenovo IdeaPad Slim3 AMD Athlon Silver 3050U 15.6""HD Thin&Light Laptop(4GB/1TB HDD/Win10/MSO19/Radeon/Platinum Grey/1.85Kg)81W100W9IN+ Lenovo 2-in-1 Laptop Stand",/Lenovo-IdeaPad-Athlon-Platinum-81W100W9IN/dp/B09B7RT8K5/ref=sr_1_68?dchild=1&keywords=laptops&qid=1629896600&sr=8-68,"31,339",3.4 out of 5 stars
"AVITA Essential NE14A2INC433-MB 14"" (35.56cms) Laptop (Celeron N4000/4GB/128GB SSD/Window 10 Home in S Mode/Integrated Graphics), Matt Black",/AVITA-Essential-NE14A2INC433-MB-Integrated-Graphics/dp/B08DDZLCQF/ref=sr_1_69?dchild=1&keywords=laptops&qid=1629896600&sr=8-69,"21,990",3.9 out of 5 stars
"ASUS VivoBook 14 (2020), Intel Core i5-1035G1 10th Gen, 14-inch (35.56 cm) FHD, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415JA-EK562TS",/ASUS-VivoBook-i5-1035G1-Integrated-X415JA-EK562TS/dp/B098F95SF8/ref=sr_1_70?dchild=1&keywords=laptops&qid=1629896600&sr=8-70,"50,990",4.2 out of 5 stars
"(Renewed) ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.5 cm) FHD Thin and Light Laptop (8GB RAM/1TB HDD + 256GB SSD/GeForce MX130 Graphics/Windows 10/Slate Grey/1.6 kg), X415JF-EK521T",/ASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK521T/dp/B09D8R95Z9/ref=sr_1_71?dchild=1&keywords=laptops&qid=1629896600&sr=8-71,0,0
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H8014BIN",/Lenovo-IdeaPad-Keyboard-Warranty-82H8014BIN/dp/B096359ZZG/ref=sr_1_72?dchild=1&keywords=laptops&qid=1629896600&sr=8-72,"56,990",3.9 out of 5 stars
"ASUS VivoBook 14 (2020), Intel Core i3-1005G1 10th Gen, 14-inch (35.56 cm) FHD, Thin and Light Laptop (4GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415JA-EB312TS",/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EB312TS/dp/B098F4SGHR/ref=sr_1_73?dchild=1&keywords=laptops&qid=1629896600&sr=8-73,"36,990",4.1 out of 5 stars
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX",/HP-Pavilion-Processor-15-6-inch-15-dk1508TX/dp/B08ZN6KNP1/ref=sr_1_74?dchild=1&keywords=laptops&qid=1629896600&sr=8-74,"68,990",4.3 out of 5 stars
"Lenovo Legion 7 10th Gen Intel Core i9 15.6 inch Full HD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2080 8GB GDDR6 Graphics/Slate Grey/2.25Kg), 81YU006HIN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A10176163B9ZXLERA5X8D&url=%2FLenovo-Legion-Windows-Graphics-81YU006HIN%2Fdp%2FB08GG9RZJC%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-75-spons%26psc%3D1&qualifier=1629896600&id=3907747580011621&widgetName=sp_mtf,"1,99,990",2.9 out of 5 stars
"Lenovo IdeaPad Slim 5i 11th Gen Intel Core i5 15.6"" FHD IPS Thin, Light Laptop (8GB/1TB HDD+256GB SSD/Windows10/Office19/MX450 2GB GDDR6/Fingerprint/Graphite Grey/Aluminium Surface/1.66Kg) 82FG00BPIN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03113211Y7SCZFGO65X7&url=%2FLenovo-Windows10-Fingerprint-Aluminium-82FG00BPIN%2Fdp%2FB08P3LVRL8%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-76-spons%26psc%3D1&qualifier=1629896600&id=3907747580011621&widgetName=sp_mtf,"68,990",4.0 out of 5 stars
"HP 245 G7 14"" (35.56cms) Laptop (AMD Ryzen 5-3500U/4GB/ 1TB HDD/DOS/Vega 8 Graphics/Jet Black/1.52Kg), 2D5Y6PA",/HP-14-inch-5-3500U-Graphics-2D5Y6PA/dp/B08L3JR736/ref=sr_1_77?dchild=1&keywords=laptops&qid=1629896600&sr=8-77,"37,983",3.8 out of 5 stars
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch (39.6 cm) FHD 120Hz IPS Gaming Laptop (8GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017UIN",/Lenovo-IdeaPad-15-6-inch-Windows-81Y4017UIN/dp/B094XF92HG/ref=sr_1_78?dchild=1&keywords=laptops&qid=1629896600&sr=8-78,"61,985",3.7 out of 5 stars
"Dell Vostro 3405 14"" (35.56 cms) FHD Display Laptop (Ryzen 5 -3500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MS Office / Dune Color) D552166WIN9DE",/Dell-Display-Integrated-Graphics-D552166WIN9DE/dp/B08X4P5TVN/ref=sr_1_79?dchild=1&keywords=laptops&qid=1629896600&sr=8-79,"47,090",4.0 out of 5 stars
"Dell Inspiron 3501 15.6"" FHD Display Laptop (i3-1115G4 / 4GB / 256GB SSD / Integrated Graphics / Win10 + MSO / Accent Black) D560492WIN9BE",/Dell-Inspiron-3501-Integrated-D560492WIN9BE/dp/B097SZMNQH/ref=sr_1_80?dchild=1&keywords=laptops&qid=1629896600&sr=8-80,"38,798",4.3 out of 5 stars
"LG Gram Ultra-Light 11th Gen Core i5,8 GB RAM, 512 GB SSD, Win-10, Iris Xe Graphics, 14-inches (35.56 cms), Thunderbolt 4, USC -C x 2 (with Power), 999 Grams 3 Yr Warranty (14Z90P-G.AJ55A2, Black)",/LG-Ultra-Light-14-inches-Thunderbolt-14Z90P-G-AJ55A2/dp/B09B7Y8HJS/ref=sr_1_81?dchild=1&keywords=laptops&qid=1629896600&sr=8-81,"74,490",4.6 out of 5 stars
"HP 15 11th Gen Intel Core i5 15.6-inch FHD Laptop with Alexa Built-in(8GB/1TB HDD/M.2 Slot/Win 10/MS Office/2GB Graphics/Jet Black/1.77 Kg), 15s-du3060TX",/HP-15-6-inch-Laptop-Graphics-15s-du3060TX/dp/B08TX5DXQX/ref=sr_1_82?dchild=1&keywords=laptops&qid=1629896600&sr=8-82,"57,890",3.8 out of 5 stars
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch (39.6 cm) FHD 120Hz IPS Gaming Laptop (8GB/1TB HDD +256GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017TIN",/Lenovo-IdeaPad-15-6-inch-Windows-81Y4017TIN/dp/B094XK1B8P/ref=sr_1_83?dchild=1&keywords=laptops&qid=1629896600&sr=8-83,"68,550",4.2 out of 5 stars
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Onyx Black/2.2Kg), 82EY00L9IN",/Lenovo-IdeaPad-39-62cms-Graphics-82EY00L9IN/dp/B08SK27PKH/ref=sr_1_84?dchild=1&keywords=laptops&qid=1629896600&sr=8-84,"60,990",4.4 out of 5 stars
Dell Inspiron 5502 15.6 Inch(39.6 cm) FHD 11th gen Laptop (i5-1135G7 / 8GB / 512 SSD / MX330 2GB Card Nvidia Graphics Card/ Win 10 + MS Office H&S / Silver) D560364WIN9S,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03119133MO6WHVA2XKV4&url=%2FDell-Inspiron-i5-1135G7-Graphics-D560364WIN9S%2Fdp%2FB08M5PFY5F%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-85-spons%26psc%3D1&qualifier=1629896600&id=3907747580011621&widgetName=sp_btf,"68,888",3.8 out of 5 stars
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD Thin and Light Laptop (4GB/256GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK312TS",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A02747862D8NB1N8RFPDN&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK312TS%2Fdp%2FB08JMSHVJW%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896600%26sr%3D8-86-spons%26psc%3D1&qualifier=1629896600&id=3907747580011621&widgetName=sp_btf,"35,990",3.6 out of 5 stars
"Lenovo ThinkPad E15 (2021) Intel Core i7 11th Gen 15.6-inch (39.62 cm) Full HD IPS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 10/MS Office/NVIDIA MX450 2GB Graphics/Black/1.7 kg), 20TDS0A700",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A09688503ANOAYV93ZF9A&url=%2FLenovo-ThinkPad-15-6-inch-Graphics-20TDS0A700%2Fdp%2FB08Y91Z123%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-81-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_atf_next,"1,01,490",4.2 out of 5 stars
"Lenovo Legion 7 10th Gen Intel Core i7 15.6 inch Full HD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2080 8GB GDDR6 Graphics/Slate Grey/2.25Kg), 81YU002AIN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A10177402EY6V3DSAAEXB&url=%2FLenovo-Legion-Windows-Graphics-81YU002AIN%2Fdp%2FB08FJCRGPR%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-82-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_atf_next,"1,80,990",2.9 out of 5 stars
